"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
11423, 4.569073673100000e+01, 1.280000000000000e+01, -7.836487068400000e-01, 1.053818696582588e+00, -1.245054639776812e-01, 8.686797882513164e-01
12022, 4.569589685400000e+01, 1.280000000000000e+01, -7.917757624500000e-01, 8.661390774705251e-01, -4.998647022018066e-01, 8.731947840501587e-01
12045, 4.570673092800000e+01, 1.280000000000000e+01, -7.945882815600001e-01, 9.733684660511557e-01, -2.854059250405454e-01, 8.162823242791369e-01
11421, 4.571152532500000e+01, 1.276647521200000e+01, -7.821908507799999e-01, 1.074997471562829e+00, -8.214791401719834e-02, 8.262396237280037e-01
10995, 4.492788841000000e+01, 1.263748215500000e+01, -7.748962120800000e-01, 1.125033466319860e+00, 1.792407549686414e-02, 7.865171468945535e-01
10996, 4.491290598400000e+01, 1.266389546200000e+01, -7.800509052100000e-01, 1.117946086278341e+00, 3.749315413824839e-03, 7.759046034298602e-01
10997, 4.489732133200000e+01, 1.264098960300000e+01, -7.762862761700000e-01, 1.121055204861841e+00, 9.967552580825600e-03, 7.853553699203252e-01
10999, 4.494036344300000e+01, 1.266688710400000e+01, -7.795071242100000e-01, 1.125567900473822e+00, 1.899294380478755e-02, 7.796851480865897e-01
11311, 4.490521164400000e+01, 1.260318347100000e+01, -7.709384956599999e-01, 1.120112852749320e+00, 8.082848355782879e-03, 8.020911611465310e-01
10998, 4.496334574600000e+01, 1.264346075700000e+01, -7.749151283300000e-01, 1.128688644013828e+00, 2.523443088479959e-02, 7.895004267774237e-01
11639, 4.495322544800000e+01, 1.260741997000000e+01, -7.707726437000000e-01, 1.111297633782054e+00, -9.547589578749349e-03, 7.987076338166468e-01
11209, 4.488789421200000e+01, 1.266480079600000e+01, -7.814813729000000e-01, 1.101029782396947e+00, -3.008329234896178e-02, 7.976286589202376e-01
11066, 4.492402271800000e+01, 1.268250142500000e+01, -7.841272339799999e-01, 1.110809476263058e+00, -1.052390461674024e-02, 7.768449556039418e-01
11064, 4.489724512400000e+01, 1.267798136600000e+01, -7.845811438900000e-01, 1.090670872409186e+00, -5.080111232448514e-02, 8.098211052613274e-01
11126, 4.486954380300000e+01, 1.265137621900000e+01, -7.792774971400001e-01, 1.118851815123750e+00, 5.560773104642980e-03, 7.930085607063554e-01
11127, 4.487590201000000e+01, 1.262367842700000e+01, -7.741606046500000e-01, 1.124408856898157e+00, 1.667485665345714e-02, 8.026159367175663e-01
11017, 4.496918988800000e+01, 1.267048521100000e+01, -7.790940544400000e-01, 1.114578362024014e+00, -2.986133094829313e-03, 7.910268739195240e-01
11018, 4.499746361300000e+01, 1.265861834700000e+01, -7.762710840500000e-01, 1.123268291952940e+00, 1.439372676302275e-02, 7.869908571713162e-01
11471, 4.499699423800000e+01, 1.261996318200000e+01, -7.715728997200000e-01, 1.120868094051368e+00, 9.593330959880129e-03, 7.921639837383837e-01
11020, 4.495258226100000e+01, 1.268649212300000e+01, -7.834679735500000e-01, 1.101329710247392e+00, -2.948343664807318e-02, 8.066146684920812e-01
11096, 4.626628874200000e+01, 1.268461050900000e+01, -7.930636845600000e-01, 1.109714958713584e+00, -1.271293971568888e-02, 8.007196766532340e-01
11739, 4.623708349700000e+01, 1.263626248400000e+01, -7.911743289800000e-01, 1.114639651261991e+00, -2.863554618875330e-03, 7.973480690588258e-01
11001, 4.530189905400000e+01, 1.277230378700000e+01, -7.861559479200000e-01, 1.108587100352320e+00, -1.496865643821765e-02, 8.190256483418028e-01
11002, 4.528471496800000e+01, 1.276099902100000e+01, -7.845268653300000e-01, 1.124691135622540e+00, 1.723941410222407e-02, 7.914075832278669e-01
11003, 4.530644227000000e+01, 1.275587626600000e+01, -7.829068772400000e-01, 1.116355426124368e+00, 5.679951058801258e-04, 7.911683488328484e-01
11775, 4.529076401400000e+01, 1.277806553300000e+01, -7.882189900300000e-01, 1.105382606257337e+00, -2.137764462818214e-02, 8.070406700770346e-01
11695, 4.531761611600000e+01, 1.276771231700000e+01, -7.845761787100000e-01, 1.108349911835408e+00, -1.544303347204057e-02, 8.033471513709314e-01
11499, 4.531469097600000e+01, 1.278112251100000e+01, -7.876221916800000e-01, 1.076259452740884e+00, -7.962395166108927e-02, 8.142890118894842e-01
11100, 4.529387536500000e+01, 1.274178324400000e+01, -7.811481541300000e-01, 1.115890684543973e+00, -3.614880549114296e-04, 7.810052388105296e-01
11113, 4.526864593200000e+01, 1.277189081400000e+01, -7.878544990200000e-01, 1.075280022605015e+00, -8.158281193282768e-02, 8.190185046883206e-01
11342, 4.527995221200000e+01, 1.277748126400000e+01, -7.887640614400000e-01, 1.101585925291519e+00, -2.897100655981788e-02, 7.969676057351569e-01
11101, 4.531508641100000e+01, 1.273274009600000e+01, -7.796532361300000e-01, 1.111017368308794e+00, -1.010812052526866e-02, 7.973012174739527e-01
11364, 4.532789251200000e+01, 1.275147846500000e+01, -7.817323824500000e-01, 1.104909129102401e+00, -2.232459893805494e-02, 8.081807782980871e-01
11879, 4.531876732200000e+01, 1.265820164200000e+01, -7.735863741200000e-01, 1.114292035299293e+00, -3.558786544271442e-03, 8.054761302104899e-01
11824, 4.527420230900000e+01, 1.261218275800000e+01, -7.707315921900000e-01, 1.114001433466542e+00, -4.139990209773181e-03, 8.031280943621332e-01
11006, 4.409997920100000e+01, 1.245733633700000e+01, -7.719977832800000e-01, 1.113601795267549e+00, -4.939266607757896e-03, 7.983460352319197e-01
11007, 4.412826101700000e+01, 1.247545333300000e+01, -7.753641854700000e-01, 1.096554356816249e+00, -3.903414351035783e-02, 8.101615809561243e-01
11063, 4.406846644500000e+01, 1.246539757500000e+01, -7.764824165100001e-01, 1.109113635692762e+00, -1.391558575733187e-02, 8.057178217952120e-01
11124, 4.412538835700000e+01, 1.244952957000000e+01, -7.688143861400000e-01, 1.117649658497488e+00, 3.156459852119208e-03, 7.869820832330623e-01
11581, 4.407824546600000e+01, 1.243988746700000e+01, -7.688608132000000e-01, 1.119511178945866e+00, 6.879500748875333e-03, 7.826425323111802e-01
11210, 4.410363595800000e+01, 1.241751535400000e+01, -7.633882718900000e-01, 1.122899524911223e+00, 1.365619267958973e-02, 7.881428670742885e-01
11123, 4.416118476100000e+01, 1.245480083300000e+01, -7.683590371800000e-01, 1.129014596926547e+00, 2.588633671023821e-02, 7.942516687888458e-01
11134, 4.415866048800000e+01, 1.248092779700000e+01, -7.749648769900001e-01, 1.095821026177820e+00, -4.050080478721618e-02, 7.829803443124571e-01
11008, 4.653429102800000e+01, 1.236416939000000e+01, -7.950160395300000e-01, 1.130527080935134e+00, 2.891130472741121e-02, 7.813640562869670e-01
11009, 4.653590749200000e+01, 1.241208705800000e+01, -7.960933127199999e-01, 1.129511756570381e+00, 2.688065599790468e-02, 7.857602408106903e-01
11010, 4.648701261900000e+01, 1.240886716400000e+01, -7.943915312800000e-01, 1.129690653384141e+00, 2.723844962542498e-02, 7.862681727400889e-01
11783, 4.655940124600000e+01, 1.239300399300000e+01, -7.964778581600001e-01, 1.135681612064156e+00, 3.922036698545605e-02, 7.811986862297885e-01
11692, 4.647168464000000e+01, 1.235505817700000e+01, -7.927519004300000e-01, 1.127822188064024e+00, 2.350151898519215e-02, 7.872920464046640e-01
11379, 4.657537119400000e+01, 1.232382611100000e+01, -7.955339377900000e-01, 1.132596310090117e+00, 3.304976303737694e-02, 7.805718508131306e-01
11378, 4.658441091800000e+01, 1.237247953400000e+01, -7.968853425200000e-01, 1.137603052287517e+00, 4.306324743217660e-02, 7.814801520309927e-01
11381, 4.652635543400000e+01, 1.230923112000000e+01, -7.935854120200000e-01, 1.129646060879586e+00, 2.714926461631606e-02, 7.812876362498157e-01
11408, 4.651698767300000e+01, 1.243990540000000e+01, -7.960514440300001e-01, 1.136350915562834e+00, 4.055897398281028e-02, 7.869190925169717e-01
11343, 4.657665020300000e+01, 1.241749201300000e+01, -7.975932273400000e-01, 1.136591607077731e+00, 4.104035701260499e-02, 7.715732866887188e-01
11407, 4.655145372600000e+01, 1.244737195700000e+01, -7.973787344300000e-01, 1.136865943706373e+00, 4.158903026988846e-02, 7.753452144051579e-01
11476, 4.648977971400000e+01, 1.245549818400000e+01, -7.954725703500000e-01, 1.130928654835454e+00, 2.971445252805172e-02, 7.863085024861338e-01
11566, 4.644646245900000e+01, 1.246033187800000e+01, -7.941411972400000e-01, 1.128303969197561e+00, 2.446508125226554e-02, 7.906743068509775e-01
11693, 4.641903630200000e+01, 1.240165195200000e+01, -7.920167468800000e-01, 1.125156872083409e+00, 1.817088702396097e-02, 7.875497151485825e-01
11011, 4.579050628200000e+01, 1.278736494100000e+01, -7.840536856900000e-01, 1.048589736123338e+00, -1.349633848961802e-01, 8.649476109632421e-01
11013, 4.579873168100000e+01, 1.280000000000000e+01, -7.846601750800000e-01, 1.043662718397557e+00, -1.448174203477434e-01, 8.611483775464363e-01
11626, 4.578536469600000e+01, 1.280000000000000e+01, -7.844915896000000e-01, 1.069921146156438e+00, -9.230056482997993e-02, 8.616332679444361e-01
11777, 4.577775296600000e+01, 1.278823068000000e+01, -7.839145844299999e-01, 1.111795484410999e+00, -8.551888320859733e-03, 8.282402768900655e-01
11830, 4.581204271500000e+01, 1.280000000000000e+01, -7.848389081900000e-01, 1.065701385977248e+00, -1.007400851883604e-01, 8.695286900452585e-01
11848, 4.581795948700000e+01, 1.278987249100000e+01, -7.845472523100000e-01, 1.088228346679663e+00, -5.568616378352997e-02, 8.336671193167187e-01
12017, 4.579241367400000e+01, 1.280000000000000e+01, -7.921569521300000e-01, 8.864838028500315e-01, -4.591752514427938e-01, 8.935089971779768e-01
12028, 4.580484767100000e+01, 1.280000000000000e+01, -7.922177321200000e-01, 8.640795636126233e-01, -5.039837299176102e-01, 8.432711507384658e-01
11014, 4.330797698800000e+01, 1.223653214400000e+01, -7.593658846700000e-01, 1.135781368407821e+00, 3.941987967278493e-02, 7.860854353256257e-01
11016, 4.326598186900000e+01, 1.223190289500000e+01, -7.604587001899999e-01, 1.087948606426981e+00, -5.624564428889433e-02, 8.006942654283850e-01
11115, 4.329719066000000e+01, 1.219238653800000e+01, -7.506498198600000e-01, 1.119385503001880e+00, 6.628148860902794e-03, 7.970513087322449e-01
11597, 4.334082214500000e+01, 1.220343393500000e+01, -7.511349577699999e-01, 1.122829053508157e+00, 1.351524987345742e-02, 7.975079165962092e-01
11384, 4.334534204500000e+01, 1.225062317000000e+01, -7.608640341500000e-01, 1.115578326199600e+00, -9.862047436572929e-04, 8.001741823840626e-01
11114, 4.325224308500000e+01, 1.219619528900000e+01, -7.530496006700000e-01, 1.112908440879080e+00, -6.325975384696036e-03, 8.022872718548723e-01
11297, 4.321926574500000e+01, 1.222658586300000e+01, -7.617495964900000e-01, 1.103458779707054e+00, -2.522529772874815e-02, 8.072128992686834e-01
11019, 4.498583673600000e+01, 1.268595408900000e+01, -7.815778782400000e-01, 1.115919152975749e+00, -3.045511913595256e-04, 7.956762453488082e-01
11166, 4.496873762000000e+01, 1.269120289300000e+01, -7.837864728900000e-01, 1.087297100691665e+00, -5.754865575952728e-02, 8.147862356377941e-01
11271, 4.500590246600000e+01, 1.268893635500000e+01, -7.813197017600000e-01, 1.118355351306413e+00, 4.567845469968912e-03, 7.888952917184459e-01
11534, 4.502493021500000e+01, 1.267051666500000e+01, -7.773456960000000e-01, 1.121096257605928e+00, 1.004965806899838e-02, 7.882805774261582e-01
11533, 4.503205795600000e+01, 1.264087798900000e+01, -7.733666216000000e-01, 1.128388359649938e+00, 2.463386215701968e-02, 7.858211362285809e-01
11437, 4.501383459100000e+01, 1.270627259900000e+01, -7.852372216300000e-01, 1.117566497171340e+00, 2.990137199822662e-03, 8.113787944561911e-01
11022, 4.627826165700000e+01, 1.274590736200000e+01, -7.947017434100000e-01, 1.108698235856331e+00, -1.474638543019458e-02, 8.017289721934250e-01
11023, 4.627975664400000e+01, 1.277059153700000e+01, -7.952593528600000e-01, 1.091165198420255e+00, -4.981246030234665e-02, 8.194495628508071e-01
11024, 4.626035860700000e+01, 1.276427478000000e+01, -7.945298348499999e-01, 1.095848844365753e+00, -4.044516841135159e-02, 8.119397210384300e-01
11651, 4.629540394200000e+01, 1.276377661000000e+01, -7.956081179300000e-01, 1.097914005329198e+00, -3.631484648446026e-02, 8.046994932521373e-01
11041, 4.629760952100000e+01, 1.271946815900000e+01, -7.947581802300000e-01, 1.116387420443103e+00, 6.319837433497177e-04, 8.005072042992094e-01
11498, 4.630724046200000e+01, 1.274940537900000e+01, -7.956839887800000e-01, 1.114031826088285e+00, -4.079204966286554e-03, 8.019763968615630e-01
11662, 4.626713575100000e+01, 1.278278316900000e+01, -7.951208759200000e-01, 1.095337725335032e+00, -4.146740647279268e-02, 8.146860207364441e-01
11308, 4.629778144200000e+01, 1.278262541200000e+01, -7.960745911400000e-01, 1.095413974724145e+00, -4.131490769456602e-02, 8.276479906296448e-01
11612, 4.628180853100000e+01, 1.278771692800000e+01, -7.956780740500000e-01, 1.108712375676418e+00, -1.471810579002097e-02, 8.253341860624926e-01
11330, 4.625359757300000e+01, 1.278283020900000e+01, -7.947072414800000e-01, 1.101352947315505e+00, -2.943696251184624e-02, 8.092389985440223e-01
11425, 4.624098293200000e+01, 1.276995673500000e+01, -7.940589063500000e-01, 1.086962139788703e+00, -5.821857756544978e-02, 8.182133878350442e-01
11025, 4.371777164900000e+01, 1.230360736000000e+01, -7.562122086200000e-01, 1.122609946422565e+00, 1.307703570227359e-02, 7.920664508873583e-01
11026, 4.368872467400000e+01, 1.233892467300000e+01, -7.644972431400000e-01, 1.092789258375610e+00, -4.656434039163625e-02, 8.028706438950700e-01
11027, 4.366581554700000e+01, 1.229570832600000e+01, -7.565433777500000e-01, 1.115478316729195e+00, -1.186223684467080e-03, 8.017461121028915e-01
11280, 4.372894293600000e+01, 1.234558931200000e+01, -7.640610222699999e-01, 1.126204801368067e+00, 2.026674559327635e-02, 7.773058387548401e-01
11039, 4.369392984400000e+01, 1.226112497400000e+01, -7.503273236300000e-01, 1.117282825303297e+00, 2.422793463737971e-03, 7.922185150709058e-01
11540, 4.375079084900000e+01, 1.225607859500000e+01, -7.485176688600000e-01, 1.117043348049769e+00, 1.943838956681709e-03, 7.898125321396269e-01
11279, 4.376893749500000e+01, 1.231949523000000e+01, -7.572974471100000e-01, 1.128842981877779e+00, 2.554310661270121e-02, 7.875991435240661e-01
11367, 4.364382021900000e+01, 1.232354815100000e+01, -7.631096611000000e-01, 1.110255229665358e+00, -1.163239781214154e-02, 8.064959449068030e-01
11184, 4.365882293400000e+01, 1.235347661500000e+01, -7.702530559300000e-01, 1.116967034377466e+00, 1.791211612075738e-03, 8.052251266568928e-01
11038, 4.361645183500000e+01, 1.228673185900000e+01, -7.566382942000000e-01, 1.110349362668870e+00, -1.144413180511616e-02, 8.026115647331229e-01
11037, 4.364089010400000e+01, 1.224890169600000e+01, -7.498259732200000e-01, 1.112950296496324e+00, -6.242264150209564e-03, 8.044302244216522e-01
11028, 4.399144985600000e+01, 1.232469476600000e+01, -7.527258396199999e-01, 1.114999824505518e+00, -2.143208131820895e-03, 7.936091746289987e-01
11029, 4.395125476100000e+01, 1.236872196300000e+01, -7.599030270400000e-01, 1.119149136270351e+00, 6.155415397844254e-03, 7.941471198157062e-01
11030, 4.393300806900000e+01, 1.232273686300000e+01, -7.535555954099999e-01, 1.114272638059780e+00, -3.597581023295770e-03, 7.978341209177988e-01
11082, 4.399264661700000e+01, 1.238234583700000e+01, -7.609095684800000e-01, 1.124679458289350e+00, 1.721605943584370e-02, 7.873957792488324e-01
11102, 4.394265591600000e+01, 1.226275366800000e+01, -7.466517884000000e-01, 1.112462210181293e+00, -7.218436780271008e-03, 8.019213108541389e-01
11061, 4.406438333100000e+01, 1.231624887000000e+01, -7.507613633300000e-01, 1.113843586983481e+00, -4.455683175894620e-03, 7.964529264864187e-01
11060, 4.403720621800000e+01, 1.236585564000000e+01, -7.571630629600000e-01, 1.118467896772092e+00, 4.792936401327274e-03, 7.932074485349644e-01
11614, 4.401650265800000e+01, 1.226782496100000e+01, -7.465190259300000e-01, 1.118385819409629e+00, 4.628781676402127e-03, 7.946085562572207e-01
11305, 4.390425381700000e+01, 1.235435226400000e+01, -7.589475937400000e-01, 1.115738683948057e+00, -6.654892467437001e-04, 7.920811499093138e-01
11318, 4.395736604000000e+01, 1.240817974000000e+01, -7.674132883200000e-01, 1.125379544443128e+00, 1.861623174339844e-02, 7.784410732341668e-01
11306, 4.391744911200000e+01, 1.239860437800000e+01, -7.671455608300000e-01, 1.115684297649293e+00, -7.742618442705407e-04, 8.017140831835428e-01
11093, 4.387586497700000e+01, 1.229631582500000e+01, -7.512675986300000e-01, 1.113458042612355e+00, -5.226771918146689e-03, 7.989705594783894e-01
11034, 4.352955235400000e+01, 1.232121345300000e+01, -7.692644013600000e-01, 1.091639358619482e+00, -4.886413990389293e-02, 8.054469748892659e-01
11035, 4.356709775900000e+01, 1.232084346900000e+01, -7.666533912600000e-01, 1.113550859419739e+00, -5.041138303377934e-03, 7.890113384948857e-01
11136, 4.354339341400000e+01, 1.228195182900000e+01, -7.585458880900000e-01, 1.111194607458574e+00, -9.753642225708958e-03, 8.030960737755389e-01
11135, 4.350799242800000e+01, 1.229975526700000e+01, -7.644406405200000e-01, 1.104457732595802e+00, -2.322739195125178e-02, 7.931653636220855e-01
11235, 4.360483208100000e+01, 1.232130691500000e+01, -7.645862995000000e-01, 1.113239956378433e+00, -5.662944385991686e-03, 7.995318944714338e-01
11290, 4.357920329900000e+01, 1.229070982200000e+01, -7.588540793500000e-01, 1.127025265890956e+00, 2.190767463905585e-02, 7.933656794085341e-01
11036, 4.358040648200000e+01, 1.224486685000000e+01, -7.507364343800000e-01, 1.116093112477817e+00, 4.336781277691770e-05, 8.018607112529074e-01
11040, 4.632941182200000e+01, 1.273901927400000e+01, -7.961768931800000e-01, 1.106744242646535e+00, -1.865437184978669e-02, 8.013638296138603e-01
11042, 4.633627584700000e+01, 1.270914172500000e+01, -7.957738531600000e-01, 1.112866044704253e+00, -6.410767734350564e-03, 7.948941203572176e-01
11147, 4.636028256500000e+01, 1.273276167400000e+01, -7.970513863799999e-01, 1.129683642351382e+00, 2.722442755990784e-02, 8.029449447486812e-01
11146, 4.634777941500000e+01, 1.275353141500000e+01, -7.970782925400000e-01, 1.120128888670940e+00, 8.114920199024045e-03, 8.067117321303567e-01
11594, 4.632770366900000e+01, 1.276566648700000e+01, -7.966789441100000e-01, 1.106596956101769e+00, -1.894894493931875e-02, 8.137293905480378e-01
